Date,Open,High,Low,Close,Volume,RSI
2021-03-04,284.7946315828983,294.7351073798581,279.37706013918535,284.4964294433594,344558,
2021-03-05,283.2538720030871,293.1446272905433,281.41487790025684,285.8880920410156,209811,100.0
2021-03-08,290.1624888224643,314.3178637414518,286.3353994893486,299.1089172363281,842921,100.0
2021-03-09,302.1904351105975,308.1547200140961,288.2737703357673,291.30560302734375,350178,65.18833362150299
2021-03-10,293.34339559462535,301.19636403529233,290.9079673154178,295.8782043457031,282841,71.08641768699482
2021-03-12,298.2639478608059,299.85442996862463,286.58388943739874,289.2181396484375,239701,57.01623355127413
2021-03-15,291.7529409377977,291.7529409377977,277.14043056906553,279.62554931640625,264771,44.3677602805516
2021-03-16,280.32137898618214,288.2737585318894,278.3332840997553,279.32733154296875,143425,44.06386789047414
2021-03-17,280.7189835621469,286.9815004700187,272.0707892644948,274.3570861816406,225299,39.54912051133647
2021-03-18,275.3511719685405,280.818433505822,255.22170903582227,259.4464111328125,510070,30.25075632063664
2021-03-19,254.17795563868987,278.33331415032865,243.54164988153755,274.1086120605469,729898,43.34816954870703
2021-03-22,275.5499849612592,277.98538318620575,266.4047356335012,268.9395446777344,286628,40.65669006856346
2021-03-23,268.392835222809,275.74878093580503,261.7824251632097,266.9017639160156,316480,39.685296544459305
2021-03-24,262.4285434858766,271.9714056798203,260.4404484594684,262.72674560546875,187501,37.83330746546639
2021-03-25,263.770494993053,266.404714649078,254.72465719711286,256.01690673828125,264651,35.19376740676384
2021-03-26,257.7068218756252,269.9833149251203,256.4642624644602,260.4901428222656,741212,37.20579508733524
2021-03-30,268.1443260221357,274.65532532593113,264.56574878282976,268.6910400390625,905493,33.86075467702014
2021-03-31,266.40472728587963,278.33329716435185,264.6651441786024,268.392822265625,395422,36.79084022111267
2021-04-01,269.3868787022482,276.8422351238972,268.39283117936174,274.1582946777344,203383,37.64840799173087
2021-04-05,276.7925565734242,276.7925565734242,262.42855712663095,266.65325927734375,270418,37.290039831323654
2021-04-06,271.2755586673547,271.2755586673547,262.42854191981803,266.5538330078125,221671,41.755495450965356
2021-04-07,268.3928288814251,275.8978754805921,265.41068633829815,272.5678405761719,246537,46.02341337793435
2021-04-08,274.357133583428,303.18451356139684,274.10862168706615,300.9479064941406,1306693,62.26503216986545
2021-04-09,303.5820971705538,303.5820971705538,290.7588906255351,292.2996520996094,447054,66.08268907563026
2021-04-12,285.4904524913208,286.28567835237527,266.20590683356903,269.18804931640625,508544,47.775271162843964
2021-04-13,273.0648419715516,281.116601909882,269.1880327142278,277.5380554199219,234199,53.778938609616254
2021-04-15,271.37496728012246,291.75294101361146,270.38091978092785,289.267822265625,277759,59.0579560580537
2021-04-16,285.19223751553545,285.2916483382388,274.25771440849496,279.9237976074219,224115,56.684704870267524
2021-04-19,270.18209974358535,273.36306389417746,263.4225888434801,266.1562194824219,293176,53.736271175614476
2021-04-20,268.6413347343882,276.74281572764875,267.1999537365046,268.7904357910156,187148,53.10062814213569
2021-04-22,270.38092307972363,288.2737782835289,263.5220013187828,286.63360595703125,549447,56.25216401511898
2021-04-23,288.27377072177376,299.2082930594962,282.3094858102888,291.5044250488281,642450,57.804628151161346
2021-04-26,295.23210786508383,297.2202028675423,287.2797278552499,289.6654357910156,266546,55.37930757048367
2021-04-27,288.2737899222643,300.8982059601261,288.2737899222643,299.20831298828125,883064,61.13565835799657
2021-04-28,303.08510501791943,304.67558723379636,293.2440399150732,297.31964111328125,705786,60.396379405859896
2021-04-29,299.00944760759904,307.1606484716348,293.6913182539292,295.8782043457031,371999,58.128224861087816
2021-04-30,295.82855510470245,299.00948904333666,291.75295410790136,292.79669189453125,151484,46.5488133481184
2021-05-03,285.29163590181,298.214253555899,285.29163590181,296.47467041015625,198864,51.8453502924218
2021-05-04,300.20234379134473,304.07912295855186,290.3115590717975,293.4925231933594,888324,63.067877701536595
2021-05-05,295.2320986442258,298.46275292231917,291.5044206310411,293.5422058105469,191422,59.44834564228514
2021-05-06,297.12079927378466,301.0969893753701,286.53419919549816,289.2181396484375,536386,49.96785843179156
2021-05-07,290.80855579545477,294.8344659816783,288.5719491373037,290.8582763671875,214884,57.85711622929646
2021-05-10,291.2559065636677,297.1207805262638,288.8204781457464,292.1505432128906,298320,72.75892768396966
2021-05-11,290.85830864576417,296.12674833527234,286.2856840144598,292.0511474609375,371131,71.31149786970859
2021-05-12,294.23807392322976,294.23807392322976,286.2856935469262,288.3731994628906,394727,52.152539825555266
2021-05-14,290.46069356310323,293.19432420625526,284.59578900542095,285.8383483886719,240162,42.558727481720055
2021-05-17,288.1743639125192,290.16245891065444,282.11066810102227,284.4466857910156,202383,43.06471655078661
2021-05-18,287.37912890941925,289.6157357112008,278.58180275522784,283.5023498535156,338623,22.945095660201005
2021-05-19,284.94372774124497,288.0252812523724,279.97348992843445,281.3154602050781,134774,22.711752223698838
2021-05-20,283.10472946060844,283.30355110452496,277.3889560611312,278.5321350097656,135852,21.71793366306089
2021-05-21,278.58180821406376,313.12495838512075,276.3452013684558,306.1666259765625,2804985,62.106241661701915
2021-05-24,313.9202053015753,323.56247870614334,300.5005633275878,314.6657409667969,3262511,65.14904688977998
2021-05-25,320.0832941342957,322.021698888422,308.154724166558,312.9758605957031,824615,66.582115013797
2021-05-26,311.13686694467503,330.5207931600781,311.13686694467503,322.8169250488281,1598465,71.35611558840554
2021-05-27,320.0832838775579,324.50680723321557,314.3675109511729,316.2561950683594,384738,69.10112189983491
2021-05-28,317.7969895219498,318.5922153666555,306.1666219436191,308.4032287597656,459521,61.39446553455266
2021-05-31,309.99370169338704,325.55053813558266,306.9618387855338,316.9023132324219,636704,64.69894444432362
2021-06-01,322.4193004319043,324.3576747816425,308.15471328214346,310.8386535644531,490843,60.418980335185616
2021-06-02,311.63389935808715,320.87852921424496,310.689542074148,313.9201965332031,606901,64.26193088502873
2021-06-03,316.8526315598988,336.9820928589982,313.12495354154703,326.89251708984375,1966264,70.52686510001266
2021-06-04,328.8309158333887,341.80325450041823,328.8309158333887,332.7574157714844,897195,73.12086706428144
2021-06-07,331.1172520394784,345.9285547834228,331.1172520394784,343.5428466796875,988599,76.26089628437803
2021-06-08,342.94636851074574,347.8171949238592,333.80111988275763,340.2127380371094,649948,75.50579539603547
2021-06-09,340.4612737299429,344.03985084947135,316.1071096237134,321.37554931640625,1093666,66.28872550964739
2021-06-10,324.0594834352579,329.52674465885883,321.07734094965735,322.2204895019531,395255,57.66492275672791
2021-06-11,326.0475682746946,333.00590052445943,324.60618731716056,330.1231689453125,386458,57.42242784839583
2021-06-14,330.91839599609375,332.9562115068376,313.7710771748515,330.91839599609375,504101,58.69040745841858
2021-06-15,332.8071060143773,339.96426047452627,328.0356899315604,332.7574157714844,476446,55.21921236728847
2021-06-16,333.105318533587,337.4791214035921,323.4630457876871,325.05352783203125,303716,54.56421240495017
2021-06-17,323.5127603778811,328.03566421987756,301.19638260188754,311.83270263671875,812762,51.685397302752406
2021-06-18,314.1190139647737,345.92853436626984,300.20234878911924,330.6202087402344,4310271,56.12246232198866
2021-06-21,319.18867321554814,336.88270740706116,311.1368820225405,323.1151428222656,1091984,55.409544280225454
2021-06-22,328.035677390602,330.02377240509054,318.0952023181596,319.78509521484375,447045,52.578676876481516
2021-06-23,320.0832882310492,322.3695852983309,308.25412929839035,309.39727783203125,849409,42.12880938912474
2021-06-24,314.06930593663975,314.3178178007023,299.8544091107084,305.0234680175781,750916,37.35267757737698
2021-06-25,305.9677971223036,312.6279272619342,301.6934051637425,306.4151306152344,765784,31.48239641885732
2021-06-28,308.2541505865599,316.70355474139603,304.72526359092706,308.45294189453125,360261,33.95280819110607
2021-06-29,310.0434151984466,315.11306361399517,306.1666359404117,307.7073974609375,225380,41.54887214640133
2021-06-30,309.1487554941501,312.92612365199335,306.3157142078074,307.6576843261719,258055,40.90627398757658
2021-07-01,308.8505622573635,312.031495972108,303.33358057598247,308.4032287597656,222584,35.1056763499857
2021-07-02,312.13089602416824,318.0951806615727,307.80678359486586,315.90826416015625,505338,40.57428320000491
2021-07-05,316.7532421092606,321.87258086589105,313.1249746605375,316.5047302246094,464461,39.632219531377764
2021-07-06,319.5862787668343,320.1329927703244,313.124969864861,313.32379150390625,205795,42.059242070398305
2021-07-07,310.24224642565974,317.1011684535518,301.1964076533737,313.8705139160156,164834,51.6653224378475
2021-07-08,315.80888603132587,320.08327791885534,308.2541193672992,312.6776123046875,284311,29.418473500815992
2021-07-09,313.0255448069912,316.75322285011015,309.74520026341514,314.01959228515625,320655,37.84861889715625
