Date,Open,High,Low,Close,Volume,RSI
2021-03-04,185.08732058655468,196.60892918757372,183.30717135570103,190.0816650390625,578509,
2021-03-05,189.58718354230638,191.91128915297597,180.68637666153504,182.56544494628906,403100,0.0
2021-03-08,184.19722750853745,187.90589651877644,180.98304769966364,183.5543975830078,254459,11.627660815041395
2021-03-09,183.94999874460842,192.85080513547658,170.64824110082273,182.71377563476562,620794,10.581792889959928
2021-03-10,182.71375619204903,185.92793593561686,172.03278664145492,182.16981506347656,484728,9.999768566733792
2021-03-12,180.98304428357005,194.72983778580385,180.98304428357005,184.7411651611328,780719,28.571323613146873
2021-03-15,187.6092208605723,188.89489594533887,181.97204635571913,184.98843383789062,206315,29.961121730527253
2021-03-16,187.60920526849455,187.60920526849455,178.36226599666392,179.84573364257812,206667,21.329648650127197
2021-03-17,180.98305873969008,183.4555048973361,169.46146568130504,171.43942260742188,252453,14.500954205127371
2021-03-18,173.17013927734646,176.97769740160868,159.22553656092077,164.2693328857422,291718,11.390544496447035
2021-03-19,165.01107086158632,174.9997447843584,155.2696264763468,172.9723358154297,417750,29.694831302291917
2021-03-22,174.06020398828508,177.52162849941573,166.1483765342721,167.43405151367188,432515,26.24480637127803
2021-03-23,168.32413855968795,171.04382944887115,163.7253945469512,165.2088623046875,314687,25.07433062678716
2021-03-24,164.76381218794478,171.04381615316444,164.36821176226425,169.5603485107422,258577,31.08475345770738
2021-03-25,170.30208292950627,170.30208292950627,157.14866676908707,167.43405151367188,300198,29.912261279165264
2021-03-26,170.59877822684953,171.78554931813107,164.17041846757695,167.8296356201172,394076,35.040121200104096
2021-03-30,170.1042890939099,171.3899640644865,166.9890130915167,169.1153106689453,118371,35.42914036424378
2021-03-31,170.0053846419813,174.85138796233701,165.80222635005308,168.67027282714844,208352,35.714279062013674
2021-04-01,170.0548486622089,179.30180359761775,169.65926330169896,178.01612854003906,260822,46.416401752252845
2021-04-05,178.01612030884203,179.00509875500228,170.5987819626403,174.35690307617188,210934,41.20603911172263
2021-04-06,175.24699521576431,180.98307379684752,174.60416519754065,176.1370849609375,188749,42.69388322646919
2021-04-07,177.0271556475636,181.97204826341735,169.75815746601276,181.1808624267578,555450,51.10385014716068
2021-04-08,182.07093189178963,193.83976897168228,181.03250153989015,190.03219604492188,764488,65.2597357057698
2021-04-09,188.89488631259755,191.76291781722395,181.32920711171545,188.1531524658203,417005,71.46668217323877
2021-04-12,187.90592319362764,187.90592319362764,174.55471286144885,179.9940948486328,461669,56.373448180918196
2021-04-13,182.8126688362411,183.94998799458597,178.21391008200848,181.1313934326172,92323,63.51221289131001
2021-04-15,181.1313934326172,187.01582716407438,178.01611741411546,181.1313934326172,458744,66.42857930044255
2021-04-16,182.07093097937795,199.773638449282,181.9720271023163,191.71347045898438,1693615,70.25319228066122
