Price,Close,High,Low,Open,Volume,RSI
Ticker,MANGCHEFER.NS,MANGCHEFER.NS,MANGCHEFER.NS,MANGCHEFER.NS,MANGCHEFER.NS,
Date,,,,,,
2020-08-24,32.22998809814453,33.117481236775454,32.089856289629154,33.117481236775454,313246,
2020-08-25,32.323402404785156,32.977344813513064,32.04314239067303,32.556953010495164,317093,100.0
2020-08-26,32.697086334228516,33.53786997973137,32.323403922071776,32.323403922071776,434214,100.0
2020-08-27,32.41682434082031,32.93063495359756,32.276692553835886,32.790503166613135,244686,62.499744788582866
2020-08-28,32.276695251464844,32.60366826052319,32.1832764281337,32.276695251464844,138556,52.63142058886739
2020-08-31,30.735265731811523,32.556957877731385,30.361583281330546,32.510248462346254,314823,19.230705805396823
2020-09-01,30.034610748291016,31.155650858058348,29.240536512889623,29.941188363344004,148358,14.925298543757364
2020-09-02,30.78197479248047,31.249076068349066,30.174741708371325,30.174741708371325,142568,31.32529646291114
2020-09-03,31.38920021057129,31.576041409240055,30.82868017826444,31.06223078567554,108897,40.62491891724051
2020-09-04,32.2426872253418,34.99280022981025,30.72538574410325,31.341787888186122,382181,50.11895802914882
2020-09-07,31.2469539642334,32.52717670159045,31.00987541157234,32.43234672753867,119846,42.2392657528933
2020-09-08,31.009878158569336,32.4323496005447,30.72538459368065,31.626280279572825,262273,40.715185410644935
2020-09-09,30.298641204833984,31.152121864774838,29.871899066097658,30.488304779553665,138540,36.7383449642272
2020-09-10,30.583133697509766,31.246954377241117,30.15639157357306,30.77279726565182,119753,39.11701491002207
2020-09-11,31.15212059020996,31.578862711486465,30.867627048536175,31.578862711486465,241851,43.37526596212348
2020-09-14,31.10470962524414,31.48403680821736,30.867631040268908,31.389203203707996,585026,42.46713554360046
2020-09-15,31.15212059020996,31.48403273677242,30.72538208646511,31.246954182455656,76020,40.04904182928972
2020-09-16,31.05729103088379,31.484033157867923,30.820212473396126,31.24695460038026,81639,41.02910434142381
2020-09-17,30.583133697509766,31.294369364893715,30.440885117020304,30.820212253304415,137850,39.29683006011232
2020-09-18,30.583133697509766,31.057290809099065,30.440885117020304,30.583133697509766,57373,48.805883316380964
2020-09-21,29.255495071411133,30.96246181233953,28.54425938154911,30.535719674915956,100630,44.43254120451883
2020-09-22,27.785608291625977,29.2554965432151,27.311451141197097,29.2554965432151,145524,30.592405416083253
2020-09-23,27.31144905090332,28.402011860435827,26.173473062229093,28.259763279181435,140768,23.124972030268154
2020-09-24,26.789878845214844,27.21662100165386,26.268306706248026,27.21662100165386,88232,12.41821335855927
2020-09-25,28.164936065673828,28.30718285211339,26.552800995982754,27.216621744388732,95220,29.81364287001024
2020-09-28,28.733922958374023,28.923586544467096,28.449429388000425,28.733922958374023,80723,35.71425150836154
2020-09-29,28.117517471313477,29.018416742590947,27.880438906110555,28.686506389553674,55603,36.14454473792046
2020-09-30,27.9278564453125,28.25976499838911,27.59594608346993,28.117518217246854,162994,32.92681191911204
2020-10-01,28.78133773803711,29.682235186796355,28.544259176453224,29.397741636402042,164050,35.29410651178803
2020-10-05,28.78133773803711,29.11324808600773,28.117517042095873,29.065831288431422,223170,35.50292674938494
2020-10-06,28.82875633239746,29.113251727138877,28.59167774116267,28.781341337656947,87963,35.50298815686371
2020-10-07,29.018415451049805,29.397740776738424,28.733920100208966,29.397740776738424,123070,37.42689315615024
2020-10-08,29.30290985107422,30.061562333429602,28.92358451427947,29.113248087059784,108922,41.91616492417739
2020-10-09,28.449426651000977,29.20807730485467,28.307179879499138,29.20807730485467,116675,37.837831373452026
2020-10-12,27.738191604614258,29.018416194272703,27.501113043891056,28.591674061464598,159777,40.697665716363844
2020-10-13,27.9278564453125,28.16493501680491,27.738192864612188,27.738192864612188,79483,51.03449041162395
2020-10-14,27.501113891601562,27.92785603756382,27.264035323570514,27.92785603756382,58460,51.38890402023598
2020-10-15,26.268306732177734,27.785608159312034,25.888979566628183,27.264036019830368,123299,46.5408846401586
2020-10-16,26.505386352539062,26.742464935983005,25.841565595389607,25.841565595389607,70455,37.03703482984359
2020-10-19,26.789878845214844,27.35886778421154,26.457968480069606,26.979542427802404,181313,34.10852253893434
2020-10-20,26.789878845214844,27.12178921036008,26.600215262627287,26.789878845214844,40965,37.931039265887314
2020-10-21,26.742464065551758,27.595946576417028,26.647632273507618,26.88471084923497,54205,38.93805215225687
2020-10-22,26.83729362487793,27.02695720597007,26.552800062005684,26.695046843441805,38202,28.865967838186535
2020-10-23,27.9278564453125,28.25976499838911,26.695046788292384,27.264035721627362,176640,42.50001173261177
2020-10-26,27.16920280456543,28.117517051208313,27.074371018147968,28.117517051208313,33048,37.03700503273212
2020-10-27,27.216617584228516,27.40627933423542,26.88470726075924,27.026954025455858,25539,35.606056219607595
2020-10-28,27.31144905090332,27.690776189227243,26.932123721345246,27.121787290507207,45635,33.59374484406892
2020-10-29,27.54853057861328,27.83302596303421,26.600216248075597,27.07437341334444,40304,41.73915811396429
2020-10-30,27.738191604614258,28.259763714698945,27.501113043891056,27.59594482993351,62526,50.0
2020-11-02,27.54853057861328,28.259766326516544,27.31145199597886,28.259766326516544,31067,46.15384317854278
2020-11-03,30.01414680480957,30.725384328422987,27.595946097834595,27.927856459849934,1259840,68.02722130900138
2020-11-04,28.82875633239746,30.156396081559073,28.59167774116267,30.156396081559073,229517,68.49317106596173
2020-11-05,30.061561584472656,30.15639155973433,29.01841557770173,29.302909121018423,171184,72.45509486863878
2020-11-06,29.587404251098633,30.91504198245879,29.44515567174178,30.25122311677871,205053,67.25146666560025
2020-11-09,29.35032844543457,30.20381095766313,29.20807985275815,30.20381095766313,77801,65.34093363487698
2020-11-10,28.591672897338867,29.682233870509613,28.49684111515754,29.682233870509613,88185,60.20940743361639
2020-11-11,29.682233810424805,29.824482387791743,28.54425785284986,29.06582994064265,115154,64.15093516197646
2020-11-12,32.71684265136719,34.51864122990451,29.35032768176187,29.91931480259898,2200570,69.96047349132277
2020-11-13,30.962461471557617,32.71684137356201,30.72538291087963,32.71684137356201,538149,64.59855086208643
2020-11-14,32.52717208862305,33.19099266543803,30.8202074750496,30.962456033485353,313993,68.30064895508058
2020-11-17,32.66942596435547,33.19099806762611,31.768526721870707,32.52717738276725,379215,68.40391878206377
2020-11-18,30.677967071533203,33.143586495475006,30.156394914507924,33.143586495475006,847260,59.59302638318175
2020-11-19,30.962461471557617,32.19526926357679,30.820212888138126,31.1995400322356,524276,59.826597592479345
2020-11-20,32.81167221069336,33.617741508641664,30.8202136958222,31.05729226271314,1518721,64.56692747117604
2020-11-23,33.143585205078125,34.18672947851539,32.76425804153806,33.0961702140186,1337767,59.821434450561235
2020-11-24,33.42808151245117,33.61774510978713,32.71684573559051,32.71684573559051,565291,65.29968622386082
2020-11-25,33.191001892089844,33.712574055459115,32.71684472220284,33.66515906197684,327751,61.14865544359299
2020-11-26,34.89796829223633,35.656619069072114,32.764260947523795,33.333251743299826,1820158,67.39131059411034
2020-11-27,34.75571823120117,35.13504175546182,33.997063947616425,34.32897610106768,573145,67.81248071192073
2020-12-01,39.26020812988281,39.924025155616306,34.613467244559494,35.04020934505351,3669749,78.19548038353699
2020-12-02,40.54043197631836,44.00178024704004,39.92402630042603,42.81638749919448,10179256,78.41190244687337
2020-12-03,38.97571563720703,40.30335708222241,38.07481996115935,39.829199940078624,1599499,67.74193234447804
2020-12-04,38.26448059082031,39.59212205897229,38.12223561621744,39.402458475303156,636652,71.99999862081981
2020-12-07,40.255943298339844,40.49302187651907,37.979987500806416,38.643808243214664,1357793,72.70196565388866
2020-12-08,39.497291564941406,40.96717798868087,38.6912222491584,40.44560585348711,760059,69.35484289553374
2020-12-09,39.876617431640625,40.35077460352109,39.59212385201877,39.781787444277384,972442,78.69822231690293
2020-12-10,38.92829513549805,40.255936392561914,37.88515101747029,39.92402426953025,1190012,73.86359961268707
2020-12-11,38.97571563720703,40.06627851115052,38.78605567437504,39.11796422686293,709600,70.70061197377878
2020-12-14,41.820655822753906,42.579310095822635,39.449870263243334,39.54470385614276,3345169,74.93184588269337
2020-12-15,41.86807632446289,42.579312024532825,40.06627777060632,42.10515489115287,1631878,74.5856050308785
2020-12-16,41.725830078125,42.38965082560158,41.299087910637766,42.199987238103695,1055187,74.99997765219304
2020-12-17,42.53189468383789,44.47594188261805,41.72582898009876,41.72582898009876,3685185,73.60701051728589
2020-12-18,41.393917083740234,42.86380339888059,40.91975997449937,42.768969806513425,993551,69.33700331364997
2020-12-21,37.979984283447266,42.01031977107655,37.26874860915974,41.251669108676204,1461968,46.017703735469674
2020-12-22,38.16965103149414,39.165380334896284,35.65661665942645,37.93257245365878,969088,42.08863273218317
2020-12-23,40.3033561706543,41.01459186778349,38.50155762424761,38.50155762424761,497099,54.268289542136905
2020-12-24,38.83346939086914,41.156840034645064,38.26447866844732,40.73009789721164,999682,51.744184822761014
2020-12-28,39.544708251953125,39.73437184130341,38.880887497993164,39.449874648511944,381510,47.63407452450794
2020-12-29,40.682682037353516,41.25166913006588,39.07054711795954,40.20852492091598,1127127,53.84614242100409
2020-12-30,41.10942077636719,41.53616290703665,39.924027978691875,40.54043368049573,537138,53.987710076256754
2020-12-31,41.251670837402344,42.48447866765742,39.92402940941573,41.251670837402344,1308421,57.92881834558644
2021-01-01,45.424251556396484,45.89840865565937,40.82492552302761,40.82492552302761,5662669,67.17171399089712
2021-01-04,50.118412017822266,51.20897496880032,47.65279615152252,47.70021114557979,7102853,70.11495039431723
2021-01-05,52.441776275634766,53.10559696115555,48.88559790770024,49.73908216301721,5170395,73.08487988638753
2021-01-06,52.29953384399414,55.002228087487225,50.4029052892532,53.10559953274628,3157658,73.0848920599677
2021-01-07,52.91593933105469,53.67459007786455,52.15728858424482,53.058187928751835,1138327,72.86013564003241
2021-01-08,57.27818298339844,58.179078640028045,52.44177806725737,53.39009233110481,4017247,80.62158216073406
