Price,Close,High,Low,Open,Volume,RSI
Ticker,GEPIL.NS,GEPIL.NS,GEPIL.NS,GEPIL.NS,GEPIL.NS,
Date,,,,,,
2020-08-24,501.1714172363281,513.3818114805655,498.88815800600156,503.3057452052766,22700,
2020-08-25,496.7042541503906,506.1350333187084,495.9100650959297,505.1919432837907,19742,0.0
2020-08-26,488.8121643066406,502.31307515238797,486.18147935945063,501.07218316831586,26560,0.0
2020-08-27,488.1172790527344,495.264798646461,487.2238125952061,491.29394432931923,23561,0.0
2020-08-28,489.70556640625,501.3203266871866,487.471960990317,487.471960990317,18094,10.847160188660766
2020-08-31,472.2834777832031,495.7611474983543,455.7051491564902,494.76843393496347,40609,4.953411567636522
2020-09-01,462.4555969238281,489.7055647276783,457.83948513909843,474.66596103765664,20083,3.7913500834104354
2020-09-02,467.1913146972656,477.46033897316346,463.60213082506544,463.60213082506544,10804,13.562644396594038
2020-09-03,468.3378601074219,480.1522432916271,466.5931208733868,470.53125874340105,16431,15.63705700488029
2020-09-04,463.4027099609375,472.4753597022893,449.84361850774843,466.5432647979782,14426,14.172979889358174
2020-09-07,465.59613037109375,468.886197922867,459.61416723998764,459.61416723998764,5137,17.60182627792487
2020-09-08,451.339111328125,472.9240212950146,449.2454182355988,466.59310449711927,17481,13.973302951183967
2020-09-09,445.9054870605469,453.63218918401077,428.7073436244497,453.63218918401077,11784,12.955448857992423
2020-09-10,451.0400085449219,462.7546862016494,445.8057908685117,445.8057908685117,10209,18.561132078360515
2020-09-11,457.5703430175781,463.3030576975468,450.64122353841117,453.33311912368816,5852,24.726572478017175
2020-09-14,481.9966735839844,488.5269709229255,461.3588893767016,461.50843236426573,69015,43.07669367007725
2020-09-15,492.8639221191406,502.48490680918866,482.4453240834165,491.9167657792246,50698,51.85531847342034
2020-09-16,484.2897644042969,498.3972213480965,468.5871112095101,495.356402264838,57074,48.36532049988713
2020-09-17,471.6279296875,487.43028833253794,470.08260138668055,483.54201839351026,15874,42.946461656875634
2020-09-18,461.95709228515625,474.86814399035313,460.6609820644875,474.0207235845674,16936,45.71144239765318
2020-09-21,452.435791015625,466.99190711955623,438.6772882367174,464.2501740680768,31321,45.82814173662563
2020-09-22,444.75897216796875,456.17453374131145,409.5650702479894,443.7121103473751,30342,40.88332172865187
2020-09-23,430.252685546875,458.2183814086058,426.71336953531676,442.6652712001884,26067,36.03802119891497
2020-09-24,419.1860656738281,431.9974119777534,415.49717635290966,425.716363053851,11856,34.48760381721446
2020-09-25,422.0773620605469,443.6622733176892,417.4911841613087,423.8221013376389,33591,34.80683361833378
2020-09-28,422.0773620605469,433.2935431275671,414.9488619564528,424.918800682693,14191,38.65482544019466
2020-09-29,424.4202880859375,433.69231858888213,421.13019017217465,424.2208771484353,14206,41.46535661682254
2020-09-30,425.6665344238281,428.85689647330554,422.72539040983975,424.7193781004522,6448,39.599521054440785
2020-10-01,427.76019287109375,431.6484931694877,425.317576230077,425.71636767903516,5539,37.319746721800286
2020-10-05,418.28875732421875,433.69232446700255,415.89597817094767,429.9037600098098,12663,18.95043298149652
2020-10-06,418.4383239746094,426.5638176302207,417.74041612101746,423.6725415990374,9919,9.495385142770601
