Price,Close,High,Low,Open,Volume,RSI
Ticker,SUNDARMHLD.NS,SUNDARMHLD.NS,SUNDARMHLD.NS,SUNDARMHLD.NS,SUNDARMHLD.NS,
Date,,,,,,
2020-08-24,49.89607620239258,50.69697607572935,46.45220640330025,46.45220640330025,952248,
2020-08-25,50.05625915527344,52.61914020701359,49.335448214951164,50.857159054262,524849,100.0
2020-08-26,48.89495086669922,50.69697467246758,48.054004819867856,50.45670437337291,203846,12.121378322907674
2020-08-27,48.294281005859375,49.976173304538634,48.05401067747662,48.454462370595245,211618,8.333482177410232
2020-08-28,48.33432388305664,49.976169868302186,47.65355914526056,48.29427768526563,184885,10.204129242972115
2020-08-31,43.368743896484375,48.9750432468798,43.04838462109302,47.7336489063371,376439,2.890185823618708
2020-09-01,45.1307258605957,45.411038942449686,43.96942045912724,45.010590700532,74526,22.580674899142664
2020-09-02,47.05289077758789,47.93387976823267,45.210820388099776,45.210820388099776,76898,36.60382608145503
2020-09-03,46.01171112060547,47.81373494225897,45.531170518180076,47.773692183684666,82316,33.33335515696153
2020-09-04,47.092933654785156,49.25536321197441,44.12960069684504,45.65131165836421,144178,38.99375986488645
2020-09-07,46.73252868652344,47.73365279267072,46.452212149332254,46.452212149332254,37177,37.92053909640409
2020-09-08,45.611263275146484,47.17302036322465,45.37099295390369,46.57234456011766,47814,34.92961488096516
2020-09-09,44.249732971191406,45.73139763460348,43.24860894184637,45.411038357706104,76458,31.87664577719866
2020-09-10,46.97279739379883,47.33320291087972,44.85041393202336,45.61126773201035,122562,42.0131604838629
2020-09-11,47.69361114501953,48.05401668263238,45.65131653598927,46.93275730168743,81685,44.21056368096176
2020-09-14,49.65580749511719,50.13634812207669,47.81373738340035,48.85490759599865,398753,49.038458720113965
2020-09-15,48.013973236083984,50.376627143793634,47.41329734855018,50.01622161127335,78529,47.93236095097626
2020-09-16,47.57346725463867,48.89495398390837,47.45333209743234,48.61463747127962,27257,48.29544788232919
2020-09-17,48.013973236083984,48.89496224617191,46.85266422855697,47.6936104711043,49355,49.256528680013936
2020-09-18,47.293155670166016,48.69473140260464,46.4922557426928,48.69473140260464,58602,61.342566202943054
