Date,Open,High,Low,Close,Volume,RSI
2021-03-04,445.06066996461607,449.00977755955415,437.06556810896427,446.0782165527344,375564,
2021-03-05,444.81837169244557,462.1653131703081,444.81837169244557,454.3640441894531,453738,
2021-03-08,459.35489324901715,471.95323420310416,455.5027023115813,459.20953369140625,569644,
2021-03-09,461.4384914805522,469.9181446407129,436.0964482368371,452.0382080078125,240910,64.67787102214567
2021-03-10,454.41247679160557,460.5662879212712,449.66387710777457,452.23199462890625,148860,65.01182948273372
2021-03-12,455.45429589683926,465.1695498511905,451.1175530327691,457.9012756347656,231218,72.5926582520603
2021-03-15,460.3240306702723,464.9999655485331,443.364724277157,448.7674865722656,166046,53.80921834123804
2021-03-16,450.14844270897544,454.21868803589433,431.7597033163148,433.940185546875,155746,37.89267330469907
2021-03-17,435.5876629818379,439.4882974132929,421.1480313411888,424.32183837890625,266890,31.79234715325768
2021-03-18,430.28182931640833,439.0037582890382,411.69928691848406,418.1922607421875,199714,28.834100889333428
2021-03-19,411.3843125312528,445.739033146127,392.46257827617126,435.4180603027344,282716,43.58598741552633
2021-03-22,440.4574132559849,445.6421213951669,427.2533818905002,433.8675231933594,199512,42.78763132488248
2021-03-23,437.5500914203726,440.21512519978796,428.3193894266069,435.70880126953125,138230,44.00558750482062
2021-03-24,438.37382884321215,439.003739994493,427.83483177380793,429.845703125,152974,41.211934165217436
2021-03-25,429.86998673854515,438.5192214308152,416.71439826574704,418.77374267578125,392708,36.800173732978195
2021-03-26,421.535700388833,473.213114468427,417.68350897924984,430.9602355957031,159982,39.097069429382366
2021-03-30,443.36472556450644,448.2102416908945,435.6118997622856,440.8935241699219,287260,41.85345865492394
2021-03-31,441.91106964861274,463.2313405527125,436.096450311131,452.6681213378906,835758,50.269149713272945
2021-04-01,457.9012873963937,464.68501017263657,444.3338418439079,447.16845703125,313864,47.93029344273174
2021-04-05,450.58455903142743,460.32403467198225,441.7172408090519,447.9195251464844,543852,45.749074778292496
2021-04-06,453.0557393630692,454.29134001003206,440.9419495405273,442.565185546875,232440,47.270771062870686
2021-04-07,444.76993767874336,449.7123404746655,439.97286487719134,441.2084655761719,407018,53.62845173444829
2021-04-08,443.3647439713171,447.2169353666606,440.0940204502173,442.7348327636719,211292,60.000019888762154
2021-04-09,442.7347831625509,447.1684123607384,439.9728332503383,441.9837341308594,199570,63.72273974956144
2021-04-12,441.98373528408115,441.98373528408115,410.4394096986003,420.5423278808594,306568,41.81770143359092
2021-04-13,423.98266646537354,431.25094074763706,416.71439218310996,420.39697265625,272006,42.47427819884479
2021-04-15,420.5908225501508,421.5599258279161,411.9900309599835,419.8155517578125,148442,40.99398688361753
2021-04-16,423.01353868112255,425.00018837311984,412.40184701491916,415.57568359375,318528,41.76225690201667
2021-04-19,411.8688456187612,412.5229784260478,398.034903836738,400.8210754394531,336872,40.05902335011587
2021-04-20,401.49945308830536,407.72595903514116,401.49945308830536,404.62481689453125,142848,33.92486912955084
2021-04-22,404.62482381884064,414.1704966348676,393.1409445254349,405.8119812011719,302660,26.02652707972723
2021-04-23,402.662387694506,407.9440120705527,401.30564910216873,405.012451171875,161028,11.68687273635507
