Date,Open,High,Low,Close,Volume,RSI
2021-03-04,141.3000030517578,155.0,139.35000610351562,153.3000030517578,2236456,
2021-03-05,158.89999389648438,160.6999969482422,144.14999389648438,147.39999389648438,2288824,0.0
2021-03-08,148.35000610351562,155.4499969482422,144.5,147.6999969482422,789935,4.838749372422015
2021-03-09,147.6999969482422,151.60000610351562,144.4499969482422,146.0500030517578,730568,3.821691955417151
2021-03-10,147.39999389648438,148.3000030517578,141.5500030517578,144.3000030517578,1519162,3.1250298023034446
2021-03-12,143.0500030517578,144.0,138.5,140.10000610351562,453135,2.1739346769173125
2021-03-15,140.5,141.5,132.3000030517578,134.10000610351562,856183,1.515166694538351
2021-03-16,135.0,144.0,133.0,139.39999389648438,575594,22.310728634799887
2021-03-17,140.89999389648438,141.89999389648438,134.5,135.0,265345,18.9830296315492
2021-03-18,136.8000030517578,139.85000610351562,132.4499969482422,134.10000610351562,511646,18.421035460145674
2021-03-19,131.60000610351562,142.1999969482422,127.0999984741211,140.85000610351562,950129,33.24360147059487
2021-03-22,143.0500030517578,146.75,139.10000610351562,145.89999389648438,1269979,41.23220966605282
2021-03-23,146.9499969482422,146.9499969482422,140.25,142.9499969482422,419745,38.53818992425686
2021-03-24,140.3000030517578,143.5,136.0,137.0500030517578,501656,34.08421782574777
2021-03-25,138.0500030517578,138.10000610351562,132.35000610351562,133.6999969482422,330028,31.985276380612802
2021-03-26,135.3000030517578,142.64999389648438,135.10000610351562,139.0500030517578,516342,42.24698514725096
2021-03-30,140.0,142.0,137.10000610351562,141.0500030517578,317407,44.01440233021528
2021-03-31,140.35000610351562,143.8000030517578,138.3000030517578,140.4499969482422,257258,44.86237684470464
2021-04-01,143.85000610351562,143.85000610351562,136.5,139.6999969482422,210573,45.7009264229328
2021-04-05,141.3000030517578,141.3000030517578,135.0500030517578,139.14999389648438,229933,49.04712871384109
2021-04-06,139.14999389648438,141.0,136.64999389648438,137.89999389648438,296588,54.21284905767622
2021-04-07,137.8000030517578,140.1999969482422,137.39999389648438,138.9499969482422,172505,49.44920801824331
2021-04-08,139.1999969482422,151.9499969482422,139.1999969482422,146.3000030517578,879222,62.899545963963476
2021-04-09,146.85000610351562,150.0,143.39999389648438,146.39999389648438,243164,64.30231138717296
2021-04-12,144.39999389648438,144.39999389648438,133.0,133.9499969482422,373711,42.91580124470368
2021-04-13,135.9499969482422,140.75,133.25,139.85000610351562,195223,43.89507007338381
2021-04-15,139.60000610351562,142.0500030517578,137.5500030517578,139.75,168665,46.573881085418776
2021-04-16,136.9499969482422,143.0,136.6999969482422,138.0500030517578,266462,51.17646974345865
2021-04-19,136.85000610351562,137.25,132.0,135.9499969482422,252700,52.727270709583095
2021-04-20,136.0500030517578,140.5,136.0,137.1999969482422,212632,47.51008763426904
2021-04-22,138.0,140.75,137.10000610351562,138.89999389648438,283917,47.082757247092445
2021-04-23,138.89999389648438,141.75,137.5,137.75,194039,46.39037929505228
2021-04-26,139.89999389648438,140.25,137.1999969482422,137.89999389648438,141515,47.55434388249074
2021-04-27,139.5,154.8000030517578,138.10000610351562,151.9499969482422,2323852,62.723660313287496
2021-04-28,153.6999969482422,161.6999969482422,151.75,155.6999969482422,1988687,66.8560625217286
2021-04-29,156.64999389648438,161.14999389648438,152.25,157.0500030517578,1070220,67.04331828910776
2021-04-30,154.10000610351562,159.0,153.0,153.9499969482422,434398,57.83008489320723
2021-05-03,152.64999389648438,169.0,150.89999389648438,166.5500030517578,2084119,66.42216963240881
2021-05-04,170.0,177.3000030517578,163.10000610351562,166.25,2267513,82.82518802880436
2021-05-05,168.5,169.6999969482422,163.39999389648438,164.85000610351562,526730,77.96419817986933
2021-05-06,167.3000030517578,169.89999389648438,161.10000610351562,165.1999969482422,644926,78.30923100789825
2021-05-07,166.9499969482422,175.0,164.10000610351562,173.75,1227537,84.4594544835946
2021-05-10,176.3000030517578,177.8000030517578,171.5,174.10000610351562,812763,88.1118949341738
2021-05-11,172.5,175.75,166.60000610351562,168.60000610351562,597855,78.9134506358531
2021-05-12,168.0,169.64999389648438,163.5,165.0500030517578,291265,73.28584585174329
2021-05-14,166.5500030517578,173.5,162.5,165.25,525196,74.9094147813405
2021-05-17,176.0,176.0,170.0,171.25,434687,77.31367412035169
2021-05-18,173.0,174.5,170.75,172.60000610351562,300591,71.35470530667943
2021-05-19,172.35000610351562,173.89999389648438,166.5500030517578,167.3000030517578,365386,61.623246921945984
2021-05-20,165.10000610351562,172.5500030517578,163.8000030517578,164.35000610351562,568942,57.08737950374877
2021-05-21,166.39999389648438,168.60000610351562,161.39999389648438,162.89999389648438,436983,58.97692388454015
2021-05-24,165.0500030517578,174.5,164.0,172.39999389648438,884553,56.25667265811936
2021-05-25,173.89999389648438,187.4499969482422,171.0,185.0500030517578,2484322,65.90524217961524
2021-05-26,186.4499969482422,195.39999389648438,184.0,189.9499969482422,1639559,70.04790916879847
2021-05-27,191.35000610351562,191.35000610351562,182.0,185.6999969482422,629051,65.41352676115027
2021-05-28,186.60000610351562,186.9499969482422,178.0,179.85000610351562,702843,54.7805676746234
2021-05-31,180.0,184.0,168.39999389648438,176.5,1332625,51.79640212471727
2021-06-01,174.0,182.75,173.89999389648438,180.5,1170237,59.111784502028506
2021-06-02,181.5,181.60000610351562,178.10000610351562,178.60000610351562,345987,60.64414854890495
2021-06-03,180.1999969482422,182.64999389648438,178.64999389648438,180.3000030517578,396161,61.55026932988513
2021-06-04,181.3000030517578,181.64999389648438,175.0500030517578,177.5500030517578,324171,55.088854701099095
2021-06-07,178.0,180.5,171.35000610351562,172.4499969482422,1000686,49.88575084969247
2021-06-08,172.5,175.6999969482422,168.5500030517578,173.35000610351562,695381,54.93877677107164
2021-06-09,174.3000030517578,183.5,173.10000610351562,177.60000610351562,1059107,60.591523678072086
2021-06-10,179.0,182.0,178.35000610351562,179.5500030517578,298215,63.20381312401002
2021-06-11,180.6999969482422,183.35000610351562,173.0,175.35000610351562,423841,52.55412312297078
2021-06-14,175.35000610351562,176.0,169.5,172.5500030517578,412624,36.951981635933535
2021-06-15,173.8000030517578,178.6999969482422,172.1999969482422,174.0,487832,32.05849488942097
2021-06-16,175.0,177.5500030517578,173.39999389648438,173.89999389648438,253360,35.35979881117761
2021-06-17,173.4499969482422,179.75,171.89999389648438,173.0,740449,40.311167014431746
2021-06-18,174.5,175.5500030517578,164.9499969482422,170.5500030517578,422511,41.36429974553918
2021-06-21,165.60000610351562,172.5,163.14999389648438,171.10000610351562,185892,34.83871952179939
2021-06-22,171.1999969482422,175.5,169.6999969482422,170.3000030517578,211454,36.120400484402616
2021-06-23,171.0500030517578,174.5,168.3000030517578,168.85000610351562,381758,30.691410771106405
2021-06-24,169.0,169.8000030517578,165.39999389648438,167.0,330802,31.652178343570426
2021-06-25,167.10000610351562,172.39999389648438,167.10000610351562,171.35000610351562,415885,48.03573170485812
2021-06-28,171.6999969482422,177.0,171.6999969482422,174.35000610351562,670932,51.66112923127149
2021-06-29,172.5,178.75,172.5,174.39999389648438,656528,43.82236880089456
2021-06-30,177.39999389648438,196.89999389648438,177.14999389648438,186.5500030517578,4433009,59.69528921951941
2021-07-01,187.5500030517578,199.39999389648438,181.0,196.39999389648438,3163968,75.20956621912426
2021-07-02,198.0,203.39999389648438,192.10000610351562,194.5500030517578,2730441,76.96079238017732
2021-07-05,195.89999389648438,202.1999969482422,191.9499969482422,196.89999389648438,1914501,77.45803831165267
2021-07-06,197.0,202.5,192.14999389648438,193.3000030517578,1695208,71.46020305682384
2021-07-07,195.0,210.35000610351562,190.9499969482422,202.4499969482422,3209756,77.54912576647273
2021-07-08,203.35000610351562,216.0,201.9499969482422,209.3000030517578,2303867,83.49180324409642
2021-07-09,208.5500030517578,209.89999389648438,203.1999969482422,207.5,1147127,80.79526982507379
2021-07-12,209.8000030517578,211.6999969482422,204.0,206.1999969482422,645995,80.11745688110224
2021-07-13,207.39999389648438,220.0,204.75,218.0,1736610,85.13224214602981
2021-07-14,218.0,224.75,212.5500030517578,218.8000030517578,1597733,87.5907250451729
2021-07-15,219.89999389648438,224.75,215.0500030517578,221.9499969482422,1372144,87.37076509229092
2021-07-16,220.0,228.0,216.14999389648438,225.4499969482422,1310420,87.46335483660224
2021-07-19,225.9499969482422,230.8000030517578,205.25,208.10000610351562,3237857,69.70761651205017
2021-07-20,206.0,209.25,196.5500030517578,198.8000030517578,1546706,57.41077158367285
2021-07-22,202.39999389648438,207.35000610351562,196.8000030517578,199.0500030517578,886128,51.81383309489508
2021-07-23,201.25,207.89999389648438,199.0,200.1999969482422,660217,53.904627369067526
2021-07-26,199.9499969482422,206.75,198.64999389648438,199.85000610351562,687265,52.09666896289651
2021-07-27,200.9499969482422,202.5,191.1999969482422,193.0,697627,49.796193553616924
2021-07-28,193.85000610351562,193.85000610351562,183.0,184.39999389648438,1220656,37.64544675037938
2021-07-29,185.4499969482422,191.25,183.3000030517578,186.25,958506,33.06392210282024
2021-07-30,185.75,192.39999389648438,185.10000610351562,188.39999389648438,767969,36.03800598840599
2021-08-02,189.89999389648438,194.39999389648438,188.9499969482422,190.6999969482422,806923,38.83285204382044
2021-08-03,191.0,192.0,181.64999389648438,183.5,668575,23.379624614880328
2021-08-04,185.60000610351562,190.64999389648438,183.60000610351562,185.39999389648438,790932,24.65855843527666
2021-08-05,185.60000610351562,186.4499969482422,178.5,179.6999969482422,792191,19.13804872024535
2021-08-06,179.6999969482422,185.0,179.6999969482422,182.25,526718,17.999995026763926
2021-08-09,180.5500030517578,187.0,180.5500030517578,182.35000610351562,459950,24.378109452736325
2021-08-10,182.0,182.0500030517578,171.0,174.3000030517578,1122575,25.0
2021-08-11,174.25,180.89999389648438,166.3000030517578,179.0500030517578,848176,31.308411214953267
2021-08-12,179.0,186.9499969482422,176.5500030517578,184.35000610351562,904283,36.25326250856569
2021-08-13,182.1999969482422,186.5,176.5,181.85000610351562,1916119,34.94983738422589
2021-08-16,184.0,184.64999389648438,180.1999969482422,182.60000610351562,415209,40.31658144099766
2021-08-17,182.0,182.64999389648438,172.60000610351562,175.1999969482422,445594,41.23810069112122
2021-08-18,175.85000610351562,176.75,165.5500030517578,167.1999969482422,1082042,33.75959072630003
2021-08-20,165.0,168.0,161.60000610351562,163.39999389648438,783059,29.270321385932874
2021-08-23,162.6999969482422,165.5500030517578,152.9499969482422,155.8000030517578,921558,23.399397370929492
2021-08-24,157.0,167.0,156.1999969482422,164.89999389648438,575819,36.22221770109954
2021-08-25,164.4499969482422,173.39999389648438,163.8000030517578,171.60000610351562,503559,40.45644239418149
2021-08-26,168.0,171.5500030517578,168.0,169.0,231259,42.26879140074966
2021-08-27,169.0,176.39999389648438,165.25,170.8000030517578,642454,41.63623641059925
2021-08-30,172.0,177.89999389648438,171.39999389648438,174.0500030517578,536508,44.20391021270874
2021-08-31,173.60000610351562,175.25,172.5,172.9499969482422,265941,48.95591214717162
2021-09-01,170.10000610351562,174.4499969482422,165.0,169.85000610351562,834089,42.69841688890805
2021-09-02,170.89999389648438,178.64999389648438,169.5500030517578,176.6999969482422,592794,44.07435414903121
2021-09-03,178.3000030517578,178.3000030517578,168.60000610351562,170.0500030517578,611319,41.41193335085022
2021-09-06,170.5,175.1999969482422,170.0500030517578,172.10000610351562,408035,42.5
2021-09-07,171.6999969482422,172.8000030517578,166.8000030517578,167.89999389648438,269151,44.53592610908891
2021-09-08,168.64999389648438,175.6999969482422,168.64999389648438,171.6999969482422,608137,53.59424885083779
2021-09-09,168.60000610351562,171.89999389648438,167.0500030517578,168.60000610351562,486274,54.20033337622558
2021-09-13,168.0,174.0500030517578,167.85000610351562,171.85000610351562,345715,63.944398089191395
2021-09-14,172.64999389648438,178.39999389648438,171.3000030517578,174.25,722588,59.193711879288436
2021-09-15,174.10000610351562,182.64999389648438,173.0,178.60000610351562,1234719,57.21649484536082
2021-09-16,178.75,181.39999389648438,175.0,176.0500030517578,434975,57.27554540332494
2021-09-17,176.3000030517578,180.0,172.1999969482422,178.14999389648438,818220,57.53845450797981
