Date,Open,High,Low,Close,Volume,RSI
2021-03-04,465.19319095017596,490.6543586909559,465.19319095017596,483.6669006347656,1238853,
2021-03-05,484.4326825344683,495.8232098924914,473.99934284033037,484.8155517578125,615806,100.0
2021-03-08,492.9516223435312,494.96169296871506,486.251309030124,488.5485534667969,627464,100.0
2021-03-09,492.9517256298916,521.6673601326038,492.9517256298916,517.6950073242188,2777682,100.0
2021-03-10,518.9392504461222,549.2820488589608,513.1003713733683,538.0350952148438,3397677,100.0
2021-03-12,532.1963651059584,581.6829812435766,532.1963651059584,571.0103149414062,4009397,100.0
2021-03-15,575.0305320290339,575.6048213014202,546.0756030338141,551.8665771484375,936324,82.02249058641227
2021-03-16,551.8665070489146,571.3453100428941,539.4709157658541,542.438232421875,693433,75.35093813868714
2021-03-17,543.6826460379929,559.7633886730056,528.3676419242466,550.6701049804688,662471,76.9853500230208
2021-03-18,556.125977421394,557.3224618822834,534.6849525134188,544.1611328125,893766,73.15013242327707
2021-03-19,536.0250061109006,562.6826549209729,533.1534435781635,553.7808227539062,755387,74.991412065314
2021-03-22,556.0781176584265,585.7987793374525,553.2065550146154,576.6098022460938,1378357,78.4917370255163
2021-03-23,577.6627071716331,593.2648531125625,567.0379483538838,576.84912109375,1200651,78.52324918584272
2021-03-24,569.7659326448646,576.3226444941989,550.4785786707444,553.8287353515625,357208,68.82379786857238
2021-03-25,552.8715160381693,555.1687895707474,532.8184832215209,542.1510620117188,654222,64.76556652771814
2021-03-26,550.143538560664,565.6978360841277,541.4331553163607,551.2921752929688,635685,66.13237352529495
2021-03-30,560.8641817720314,578.4285538654434,555.1689028941275,574.695556640625,424229,69.08396249872733
2021-03-31,576.1313472176521,592.88213334052,560.3377488732337,587.4739990234375,1105967,66.66664722907964
2021-04-01,590.5848412611823,593.3607091027263,576.7534666007095,585.2724609375,330083,62.35295356986324
2021-04-05,583.8845212571945,583.8845212571945,547.3199379137167,553.876708984375,395667,45.48210154693646
2021-04-06,556.7960104908419,557.2746042666769,540.284525224535,542.725341796875,387239,47.48351185271462
2021-04-07,542.7253676122903,553.2544311814881,540.2845509238497,543.0125122070312,363319,50.1664717507577
2021-04-08,548.7556551252155,548.7556551252155,540.8110095019076,542.533935546875,143346,47.53048842616179
2021-04-09,542.534026114292,545.4055894759648,523.8210165584788,528.8462524414062,373986,45.54569690807079
2021-04-12,520.7100332663335,522.6244083886362,473.08995209905396,490.2236328125,686602,34.18298638272664
2021-04-13,488.2614501474204,495.8232271125249,473.95148239093027,494.0045471191406,399805,27.28951973719427
2021-04-15,485.294100343421,505.3471917165865,480.5081624702117,490.6543273925781,543655,26.701192693803875
2021-04-16,490.7979887188441,509.22385177654814,488.6443164133982,492.6166687011719,515230,31.328539079338654
2021-04-19,476.67942772043386,483.3797409614842,468.2561884732468,479.1681213378906,293658,30.993702893493634
2021-04-20,486.2513028337035,495.82317887373705,480.0295834076817,490.46295166015625,253757,31.87917144554838
2021-04-22,486.251347512285,497.64190441536965,481.46540905251845,486.96923828125,242353,20.34945080878937
2021-04-23,482.7576296637128,506.25660558197194,482.7576296637128,501.0877685546875,996130,21.064504179168196
2021-04-26,502.52339386726703,561.1511231517815,502.52339386726703,545.8839721679688,1404552,39.73554932556044
2021-04-27,549.425786092064,554.7381665902403,541.9118853828179,548.1336059570312,410664,48.23530603219828
2021-04-28,548.1334617402525,572.3981422266777,548.0855556261399,567.8515014648438,544308,57.33443985295024
2021-04-29,571.632488656874,580.0557284750624,551.3400983525346,555.4559936523438,1115398,53.39249462523046
2021-04-30,546.6498356084096,563.9749668750949,546.1712417903591,556.5567626953125,291905,53.81014894324131
2021-05-03,540.8110483048551,543.6826113931995,522.1458882306167,524.299560546875,714057,48.877852818902774
2021-05-04,526.4532160026569,536.6472880086387,499.8434105873059,503.8157043457031,463277,53.68448343440497
2021-05-05,511.138173130693,515.0147711863103,507.4051181603391,510.0373840332031,515577,54.28935660467384
2021-05-06,510.03749005499236,514.5362843482004,498.6948381229576,501.8535461425781,209855,52.920653314083886
2021-05-07,506.6393790335204,509.7023910018943,498.7425814264488,500.36981201171875,144514,52.027008589943065
2021-05-10,501.0877089868354,505.39505319016064,488.2135240724777,491.1329345703125,304134,53.1985617269719
2021-05-11,483.858371552258,498.4554836515101,483.858371552258,490.5586853027344,1121580,50.02714866964595
2021-05-12,495.72748424863715,497.8332502430244,483.90618226766145,485.4855651855469,331193,49.58298744544922
2021-05-14,489.12286660073,503.863579100001,480.93892425494107,487.4956359863281,455418,45.90066583450393
2021-05-17,494.2916828759546,496.68465179301074,484.57620570386956,489.6014404296875,763043,27.13843778386891
2021-05-18,492.2815925010472,506.92655173639764,490.55866643019965,504.00714111328125,381638,33.68711080304034
2021-05-19,501.80563559138665,511.5211138028635,497.73758799717893,499.50836181640625,332627,21.531091111471582
2021-05-20,499.50832607542225,506.0172484981052,492.0901221697156,494.7702941894531,139809,22.99827578855721
2021-05-21,499.1733432705654,501.32701541315174,486.15558581094507,489.5536193847656,376779,21.240732245902876
2021-05-24,491.99447982444985,516.8813601268539,491.94663212367317,513.6748046875,567469,45.09718543587271
2021-05-25,524.5387550894555,533.1534426730415,494.1002039785364,503.2413330078125,1037883,49.70785741094703
2021-05-26,504.34218255128565,518.2692507987407,500.0348382424585,515.8762817382812,329298,52.787954365496276
2021-05-27,516.3069763190715,529.3247033397852,516.3069763190715,523.29443359375,910226,60.31299421858748
2021-05-28,527.4103887113749,528.3675763496896,505.5865222422202,508.3144836425781,242956,53.38223543947585
2021-05-31,510.94665877227567,571.0580200827634,504.10280342881475,524.921630859375,3623605,63.53525929251098
2021-06-01,533.9192208000138,545.5969209683158,526.9796108403291,533.584228515625,1158218,66.1864964674368
2021-06-02,533.8235980860293,536.9823058477723,526.6925379549674,531.7177734375,401535,67.82288468855242
