Date,Open,High,Low,Close,Volume,RSI
2021-03-04,1176.0,1198.0,1165.0,1184.6500244140625,641914,
2021-03-05,1178.9000244140625,1206.0,1162.0,1172.75,595718,0.0
2021-03-08,1178.0,1185.0,1162.25,1171.5999755859375,267891,0.0
2021-03-09,1179.949951171875,1179.949951171875,1135.0,1166.199951171875,332177,0.0
2021-03-10,1165.5,1192.0999755859375,1165.5,1185.6500244140625,483563,51.319256114764976
2021-03-12,1200.0,1200.0,1154.199951171875,1160.5999755859375,296923,30.897558213493426
2021-03-15,1179.0,1205.0,1135.25,1193.0999755859375,453478,54.426366621990766
2021-03-16,1209.9000244140625,1244.4000244140625,1206.300048828125,1219.800048828125,648757,64.3880258430728
2021-03-17,1229.8499755859375,1240.0,1158.8499755859375,1164.300048828125,407312,44.27246135018563
2021-03-18,1179.4000244140625,1183.0,1120.0999755859375,1135.8499755859375,269255,38.16109463898402
2021-03-19,1129.9000244140625,1192.5999755859375,1081.0999755859375,1192.5999755859375,622620,51.51225810047045
2021-03-22,1252.199951171875,1252.199951171875,1234.949951171875,1252.199951171875,382028,60.474470502321964
2021-03-23,1309.0,1314.800048828125,1282.0,1313.6500244140625,2252589,66.8012332300554
2021-03-24,1297.199951171875,1340.0,1268.0,1291.3499755859375,1159456,63.13390395583115
2021-03-25,1300.0,1300.0,1226.800048828125,1226.800048828125,436451,54.476897676503945
2021-03-26,1215.0,1260.0,1178.199951171875,1212.3499755859375,436902,54.18338694913982
2021-03-30,1216.050048828125,1230.0,1151.75,1157.6500244140625,737543,48.67609925768508
2021-03-31,1157.6500244140625,1157.6500244140625,1099.800048828125,1104.8499755859375,779163,44.65825542343651
2021-04-01,1104.9000244140625,1160.050048828125,1104.9000244140625,1160.050048828125,523216,47.901642605155004
2021-04-05,1165.0,1210.0,1125.050048828125,1164.199951171875,822644,50.30554865414992
2021-04-06,1175.9000244140625,1209.0,1170.0999755859375,1194.449951171875,574032,50.115018750999745
2021-04-07,1215.0,1223.5,1164.0,1196.199951171875,572004,47.89997406088003
2021-04-08,1177.0,1196.1500244140625,1160.0,1165.5,462142,50.111706474930024
2021-04-09,1179.800048828125,1185.0,1130.0,1142.75,526463,50.6492307204606
2021-04-12,1129.949951171875,1129.949951171875,1085.6500244140625,1085.6500244140625,313902,39.94358710184532
2021-04-13,1085.4000244140625,1138.0,1035.1500244140625,1116.050048828125,888788,36.45409520293231
2021-04-15,1115.949951171875,1144.0,1085.4000244140625,1122.699951171875,786223,28.676702925626103
2021-04-16,1122.699951171875,1148.0,1099.0,1108.5999755859375,494736,29.211684540512195
2021-04-19,1088.0,1108.0,1053.199951171875,1056.3499755859375,563766,30.052648105116788
2021-04-20,1060.0,1086.0,1037.0,1043.949951171875,477549,30.197543262201222
2021-04-22,1043.949951171875,1054.0,1008.0,1030.449951171875,434346,33.43748519817517
2021-04-23,1027.0,1064.949951171875,1027.0,1052.4000244140625,363924,42.573981923288045
2021-04-26,1060.3499755859375,1062.949951171875,1045.0,1049.25,226465,31.600780017919334
2021-04-27,1064.0,1064.0,1044.050048828125,1054.5999755859375,204814,31.872311918596083
2021-04-28,1065.0,1065.0,1044.5999755859375,1054.699951171875,273943,24.324811657752676
2021-04-29,1060.0,1065.0,1049.0,1055.75,218774,24.129678313527165
2021-04-30,1040.9000244140625,1048.5999755859375,1011.0,1018.9500122070312,466631,23.599352506135958
2021-05-03,1015.0,1044.699951171875,990.0,1036.5,324742,30.493848077017034
2021-05-04,1050.0,1063.0,1035.0,1045.0999755859375,256463,40.942583593770024
2021-05-05,1059.0,1080.800048828125,1047.3499755859375,1064.550048828125,446011,37.905121161508355
2021-05-06,1083.949951171875,1108.0,1072.0,1099.5999755859375,762063,45.213433296403664
2021-05-07,1120.0,1125.4000244140625,1083.699951171875,1102.9000244140625,784571,48.76356873031584
2021-05-10,1110.0,1120.0,1098.050048828125,1102.8499755859375,336905,63.03980802869985
2021-05-11,1094.0,1094.0,1071.050048828125,1077.949951171875,344008,58.9098452689799
2021-05-12,1077.0,1084.800048828125,1032.199951171875,1049.800048828125,369512,54.70919706936289
2021-05-14,1069.0,1097.699951171875,1050.5,1088.050048828125,681045,58.03833695920236
2021-05-17,1142.449951171875,1142.449951171875,1142.449951171875,1142.449951171875,268800,67.0695957592844
2021-05-18,1199.550048828125,1199.550048828125,1181.1500244140625,1198.75,825222,72.24881094943926
2021-05-19,1244.0,1258.6500244140625,1156.0,1243.6500244140625,2581312,75.6203489141949
2021-05-20,1274.0,1284.75,1240.0999755859375,1268.8499755859375,1235091,77.1188633943074
2021-05-21,1285.0,1320.5,1272.0,1299.199951171875,1145075,86.25954439600133
2021-05-24,1317.0,1364.1500244140625,1300.0,1360.949951171875,1906731,87.66980433597023
2021-05-25,1390.0,1390.0,1301.0999755859375,1314.25,1212221,78.70934341389152
2021-05-26,1325.0,1333.9000244140625,1248.550048828125,1264.5999755859375,1022936,70.04709843452936
2021-05-27,1289.699951171875,1304.9000244140625,1225.300048828125,1266.5999755859375,2431113,67.92230467959877
2021-05-28,1273.0,1289.0,1235.0,1238.949951171875,747224,63.875569671975015
2021-05-31,1260.0,1285.949951171875,1242.25,1268.199951171875,405540,65.91587544382543
2021-06-01,1270.0,1280.0,1249.0,1271.050048828125,664012,69.41095049942327
2021-06-02,1275.0,1318.449951171875,1275.0,1299.800048828125,1381899,75.10040160642569
2021-06-03,1323.0,1323.0,1281.0999755859375,1286.9000244140625,1190736,71.03564638893747
2021-06-04,1305.199951171875,1308.0,1271.25,1277.25,842516,65.75134408525463
2021-06-07,1294.4000244140625,1294.4000244140625,1263.0,1264.8499755859375,647083,58.606764918402064
2021-06-08,1278.0,1278.0,1242.5,1267.550048828125,678122,53.49619842951514
2021-06-09,1270.0,1270.0,1228.0,1239.1500244140625,300531,45.69566229643463
2021-06-10,1250.0,1260.0,1208.0,1233.5,1367276,39.74400701246236
2021-06-11,1233.0,1260.0,1189.0,1217.699951171875,1903191,23.892870141554212
2021-06-14,1156.8499755859375,1257.0,1156.8499755859375,1212.9000244140625,2000802,28.199647837213192
2021-06-15,1222.0,1225.0,1162.0,1212.199951171875,1994140,35.7220926867722
2021-06-16,1171.050048828125,1235.0,1162.550048828125,1182.75,1781769,30.125657873798176
2021-06-17,1123.6500244140625,1150.0,1123.6500244140625,1123.6500244140625,1709482,26.217038156498603
2021-06-18,1067.5,1075.0,1067.5,1067.550048828125,1227389,12.7391419858929
2021-06-21,1014.2000122070312,1120.9000244140625,1014.2000122070312,1120.9000244140625,2046583,26.52072445791829
2021-06-22,1150.0,1176.9000244140625,1141.0,1167.4000244140625,2492565,30.38518866276452
2021-06-23,1178.0,1196.199951171875,1115.0,1166.1500244140625,1221164,31.471541535736606
2021-06-24,1125.0,1168.0,1110.0,1139.699951171875,1653777,29.928499923405496
2021-06-25,1116.949951171875,1170.0,1090.0,1167.25,1964847,36.361105510254006
2021-06-28,1167.25,1170.0,1111.5,1119.8499755859375,1892105,31.652170379170002
2021-06-29,1120.0,1145.0,1100.0999755859375,1126.300048828125,1995959,35.17278611128842
2021-06-30,1120.0,1140.0,1101.550048828125,1124.9000244140625,1856503,35.57003371448796
2021-07-01,1124.9000244140625,1128.4000244140625,1068.699951171875,1068.699951171875,231561,32.12143866548239
2021-07-02,1015.2999877929688,1063.0,1015.2999877929688,1015.2999877929688,151999,28.7663939259228
2021-07-05,966.0,1000.0,964.5499877929688,964.5499877929688,163265,25.972650905187734
2021-07-06,916.3499755859375,1012.75,916.3499755859375,1012.75,342899,34.085383817382336
2021-07-07,1011.0,1035.0,962.1500244140625,1017.0499877929688,247291,38.879617667714484
2021-07-08,1027.0,1060.0,1001.0,1028.6500244140625,166271,45.52667913946664
2021-07-09,1025.0,1040.0,1001.0,1019.4000244140625,91944,37.010504537093944
2021-07-12,1002.3499755859375,1029.0,1002.0,1004.2000122070312,61803,27.29551161050979
2021-07-13,1014.0,1015.75,979.7999877929688,989.2000122070312,109696,26.28971513953509
2021-07-14,1009.0,1015.0,950.0,979.7000122070312,422385,27.54073219859201
2021-07-15,975.0,1005.0,960.0,995.7999877929688,125826,25.13416662137351
2021-07-16,996.0,1020.0,970.0,1008.6500244140625,235508,32.07609910434604
2021-07-19,1008.0,1008.0,970.0,979.1500244140625,114607,27.921984919331067
