Price,Close,High,Low,Open,Volume,RSI
Ticker,GANESHHOUC.NS,GANESHHOUC.NS,GANESHHOUC.NS,GANESHHOUC.NS,GANESHHOUC.NS,
Date,,,,,,
2020-08-24,29.256122589111328,29.697910435514267,27.341712957286816,29.550648444225892,97287,
2020-08-25,28.127111434936523,29.20703582307021,27.979849443949615,29.157949116920513,26343,0.0
2020-08-26,29.501558303833008,29.501558303833008,28.32346056334839,29.010683777163322,46630,54.901933894233515
2020-08-27,30.97418212890625,30.97418212890625,29.501558537245966,30.385134190272318,41259,71.60493175708477
2020-08-28,31.317794799804688,31.759580755543503,29.55064723177395,31.56323393859879,41631,73.86363435660405
2020-08-31,29.796085357666016,30.777834451015554,29.796085357666016,30.0415226310034,45442,54.621857794315765
2020-09-01,28.765247344970703,29.45247245118001,28.470723369474012,28.470723369474012,12984,46.42856548120279
2020-09-02,28.912511825561523,29.35429779828488,27.930762722792547,28.470723980300363,7506,47.552457813247656
2020-09-03,28.51980972290039,29.45247208803665,28.02893518809978,28.912510848771078,9671,45.0331074703587
2020-09-04,27.43988800048828,29.256122331267537,27.0962754421519,29.256122331267537,44639,39.30636643081969
2020-09-07,27.145360946655273,27.587148769613332,26.261787173276865,26.261787173276865,9139,37.988824632782546
2020-09-08,26.85083770751953,27.096274977473936,26.065437320142774,26.507225155075812,10737,36.75676107095045
2020-09-09,25.6236515045166,26.70357587300921,25.52547622146495,26.70357587300921,15906,32.380957315063796
2020-09-10,25.67273712158203,26.899923426366428,25.476388436339146,26.899923426366428,7188,32.70141473159434
2020-09-11,25.37821388244629,26.703575503983522,24.985514628204303,25.0346013327829,3414,31.79723254754998
2020-09-14,25.96726417541504,26.458138720337534,25.083688496524324,25.57456304144682,14737,39.32039109643716
2020-09-15,25.770912170410156,26.7526612054734,24.936425116098864,25.86908744842402,6135,29.120888857196718
2020-09-16,25.918174743652344,27.047185785276763,24.887338982286074,25.574562199017677,25985,16.77421036851642
2020-09-17,26.507225036621094,26.850837587529288,25.28003869233308,25.28003869233308,14871,19.37501882093062
2020-09-18,25.6236515045166,27.39079910929522,25.28003895010471,26.50722530690591,25086,21.088452096894983
2020-09-21,25.083688735961914,26.458138972895007,25.034602030016217,25.62365186405357,7106,22.627756479398187
2020-09-22,25.476388931274414,26.016350166854412,23.856501479458952,24.151027321851643,18659,25.352113061457246
2020-09-23,25.280038833618164,25.280038833618164,24.64190230552953,24.887339575758833,5452,26.08696509114438
2020-09-24,25.770912170410156,26.40904866869373,24.05285135904948,24.740076432608824,25664,36.5079198651014
2020-09-25,26.85083770751953,27.047186399960395,24.78916426539497,25.86908862770191,15002,47.887334734890366
2020-09-28,27.04718589782715,27.783497694020674,26.359962678235828,26.801748632429305,6156,51.428559533837436
2020-09-29,27.19445037841797,27.734411625654538,26.50722527053708,26.556311975726672,3704,63.55931896425402
2020-09-30,27.096275329589844,27.53806129772612,27.0471867514384,27.0471867514384,3882,62.18488190683548
2020-10-01,26.26178741455078,27.488973742333528,26.1145254297244,26.998099211220428,6701,56.92306404768659
2020-10-05,25.918174743652344,27.0962743616747,25.819999463394193,25.918174743652344,3446,49.599984333224846
2020-10-06,25.918174743652344,26.458137848803307,25.230951526920737,25.574562199017677,6042,51.239670217664816
2020-10-07,26.556310653686523,27.194449024609682,25.525474915720572,25.967262730584654,12301,54.96182164570167
2020-10-08,26.01634979248047,26.949012137829754,25.918174513095643,26.065436495904027,6866,46.15384155548834
2020-10-09,26.01634979248047,26.801748282483665,25.525475268094045,26.01634979248047,4303,53.57141494205061
2020-10-12,25.721826553344727,26.605400347688192,25.329125424714068,25.57456269383935,4603,56.074775179137674
2020-10-13,25.869089126586914,26.703576235032518,25.47638986159422,26.654487656572307,12321,53.921574603019806
2020-10-14,25.476388931274414,26.212700728449537,24.936425823156682,25.623650916201893,7413,51.88679521937587
2020-10-15,24.690988540649414,26.21270071063302,24.34737599436036,26.21270071063302,16885,40.178578553019
2020-10-16,24.98551368713379,25.03460038986355,23.856500798972544,23.856500798972544,6072,30.208329538789954
2020-10-19,24.98551368713379,25.770912166036005,24.54372587241524,25.770912166036005,4110,27.173935997229393
2020-10-20,24.101938247680664,26.016349629834508,23.856500987021846,26.016349629834508,16537,20.560733748791193
2020-10-21,24.4455509185791,24.985514018455042,23.66015242926208,24.740076756476263,12602,25.892849398892395
2020-10-22,24.20011329650879,25.08368705197751,23.905589335531776,24.29828857434702,10895,28.999994948704085
2020-10-23,24.78916358947754,25.32912481963919,24.249202359315884,24.249202359315884,6123,39.047625391475414
2020-10-26,24.8382511138916,25.47638951749057,24.543727137259598,24.789164408632193,2773,39.622648425795624
2020-10-27,24.543725967407227,25.42729972772635,24.347375410652894,24.592812670326968,11067,29.29295228705479
2020-10-28,24.347375869750977,25.329124926959285,24.05285190160357,25.181862942885584,2429,31.52175244360481
2020-10-29,24.78916358947754,24.78916358947754,23.75832783279158,23.905589816241328,6965,37.62377685061756
2020-10-30,24.543725967407227,24.838249930001037,23.80741418838501,23.856500891304748,7788,37.99999999999999
2020-11-02,24.347375869750977,25.525475487416035,24.05285190160357,24.1019386054489,10031,34.65346534653466
2020-11-03,24.003765106201172,25.32912483034692,24.003765106201172,25.32912483034692,4339,35.00001359963227
2020-11-04,23.807415008544922,24.445551531173628,23.758328303934157,24.101938981285016,3690,39.7727448342368
2020-11-05,24.15102767944336,24.49464023105366,23.85650183268978,24.49464023105366,4866,40.44945586187837
2020-11-06,24.4455509185791,24.789163459856937,24.151026953219645,24.151026953219645,7572,44.210521579864846
2020-11-09,25.6236515045166,25.6236515045166,24.10193929856045,24.44555185297234,17323,65.34654646151668
2020-11-10,25.869089126586914,26.899924931259967,25.77091384220429,26.458138960344858,10793,64.6464761435274
2020-11-11,25.525476455688477,26.35996356047816,24.83825134055867,25.82000043500823,14688,63.366346918095175
2020-11-12,26.26178741455078,26.703575241567663,24.8382505253077,26.212700710454563,25569,64.42307440835017
2020-11-13,25.918174743652344,26.654486536781885,25.574562199017677,26.016350023910494,7665,59.99999293525122
2020-11-14,25.918174743652344,26.899923801158398,24.64190171790956,26.899923801158398,6293,63.46153486907169
2020-11-17,27.19445037841797,27.19445037841797,25.132776927313085,25.230952210230036,11718,73.01587888981301
2020-11-18,26.26178741455078,28.32346081973334,26.1145254297244,27.488973742333528,31805,61.029406932901495
2020-11-19,27.538061141967773,27.538061141967773,25.329125696167004,26.31087478318957,54945,69.42674607503736
2020-11-20,27.43988800048828,28.27437323461376,26.94901345216139,28.12711124462325,17421,70.32259358372555
2020-11-23,27.096275329589844,27.68532515964267,26.703576067067225,27.488974592112466,10498,70.32257595493292
2020-11-24,27.29262351989746,27.78349805710812,27.047186251292132,27.243536815191497,14433,72.90321691118868
2020-11-25,27.390798568725586,27.832586397470248,26.605400064888116,26.801748754578615,13189,71.99998963836603
2020-11-26,28.71615982055664,28.71615982055664,26.998098976591713,28.22528529370952,27770,75.43859130881732
2020-11-27,30.139698028564453,30.139698028564453,28.225286540294572,28.765247794659,29683,76.13635937142278
2020-12-01,31.612321853637695,31.612321853637695,29.452473078840907,31.12144730232368,32179,79.10447270695718
2020-12-02,33.1831169128418,33.1831169128418,31.514142790301374,33.035856803399504,32305,84.51326756559595
2020-12-03,34.80300521850586,34.80300521850586,33.96851626344739,34.31213068438046,39651,85.65573535538068
2020-12-04,34.85209274291992,36.5210669472298,33.18311853861005,36.5210669472298,114525,88.23529507800612
2020-12-07,33.33038330078125,36.12836678868717,33.23220614194861,34.36121912553208,43635,78.06692615052432
2020-12-08,32.3486328125,34.11578040079211,31.90684497915809,34.11578040079211,36593,69.96197713013613
2020-12-09,31.366884231567383,33.33038241513873,30.974183096822884,32.397720028927225,37235,69.69697950912627
2020-12-10,30.483308792114258,32.2013697163325,29.89426083041253,30.434222086151717,46569,61.71875260874937
2020-12-11,31.12144660949707,32.005018535146824,29.550647705753835,30.581483491549644,37458,64.04494038640455
2020-12-14,32.3486328125,32.64315678636943,29.7960848396598,29.7960848396598,37121,68.7719281502437
2020-12-15,30.876008987426758,33.37946836585044,30.777833705960827,32.643156563662565,48906,61.73633657450893
2020-12-16,31.415971755981445,32.20137030086585,30.97418390414782,31.415971755981445,41730,62.81250341508905
2020-12-17,31.465057373046875,32.39771975126507,31.31779538504868,31.51414407820035,17002,59.52380889445856
2020-12-18,30.876008987426758,31.66140749407873,30.483307861563027,30.925095691890853,10674,52.70757839155512
2020-12-21,29.403385162353516,32.10319508344469,29.354296585720128,30.876008755675976,39516,41.877250797848355
2020-12-22,28.8143367767334,30.385135728534365,28.617986205556594,29.010685475372377,21064,32.68483913940173
2020-12-23,30.237871170043945,30.237871170043945,28.47072356015301,29.796085203840104,9196,31.620545346731177
2020-12-24,30.679658889770508,31.71049467945169,30.483308323860868,31.563234563826118,19661,33.716470760754106
2020-12-28,31.75958251953125,32.201370372345544,30.679659986052478,30.679659986052478,33043,43.650783860887636
2020-12-29,30.876008987426758,32.34863259180251,30.434221157098932,30.82692041042492,15796,43.999997513206814
2020-12-30,31.366884231567383,32.29954661777889,30.728745823876466,32.29954661777889,28835,50.0
2020-12-31,30.385135650634766,32.152283296544205,29.84517251755179,31.90684601947135,75832,49.58678415780348
2021-01-01,31.023271560668945,31.17053354938684,30.38513502786622,30.8269209940199,17113,49.58677606332589
2021-01-04,32.54498291015625,32.54498291015625,30.679658193934827,31.465056694684467,72395,50.80645312914218
2021-01-05,34.16486740112305,34.16486740112305,34.16486740112305,34.16486740112305,28448,63.34661718466876
2021-01-06,33.57582092285156,35.83384316798332,32.986769199072164,35.78475646060396,94895,58.73017121229853
2021-01-07,35.24479293823242,35.24479293823242,34.31213057728997,35.19570248891271,35774,63.508787764099196
2021-01-08,34.3612174987793,36.471979500305935,33.62490569523403,34.41030420333388,49837,62.19931711976815
2021-01-11,32.643157958984375,35.195704150979964,32.643157958984375,34.36121890419408,32627,61.14865893744158
2021-01-12,31.465057373046875,33.62490610547965,31.02327140905229,33.62490610547965,63570,58.76623143152241
2021-01-13,31.612321853637695,32.643157662382,30.92509673278295,32.397720386725,50048,54.964547215723236
2021-01-14,32.39772033691406,32.790421475391746,30.63057270391569,30.77783469457592,43158,56.055367183175534
2021-01-15,31.465057373046875,33.772169966015625,31.170533397050484,33.772169966015625,30672,48.95104724091513
2021-01-18,30.483308792114258,31.80867232355655,30.237871517225937,31.514144597630082,21585,48.611108862491896
2021-01-19,32.00502014160156,32.00502014160156,30.336047744039185,31.36688545411446,25542,52.10355702188934
2021-01-20,33.57582092285156,33.57582092285156,32.10319723101663,32.10319723101663,30862,60.12461319384828
2021-01-21,35.24479293823242,35.24479293823242,35.24479293823242,35.24479293823242,18030,62.57310094335196
2021-01-22,36.96285629272461,36.96285629272461,36.96285629272461,36.96285629272461,49190,63.0057866434638
2021-01-25,38.779090881347656,38.779090881347656,38.779090881347656,38.779090881347656,47999,63.42857821649925
2021-01-27,40.69350051879883,40.69350051879883,36.86467757077689,40.69350051879883,413242,69.23076209538611
2021-01-28,42.706085205078125,42.706085205078125,40.74258703472971,41.23346157731681,118125,69.79166034242769
2021-01-29,44.81684875488281,44.81684875488281,44.81684875488281,44.81684875488281,19494,76.03912098903174
2021-02-01,47.025779724121094,47.025779724121094,47.025779724121094,47.025779724121094,30752,84.96419022995595
2021-02-02,49.332889556884766,49.332889556884766,44.71866829210136,49.332889556884766,419953,91.17646696841999
