Price,Close,High,Low,Open,Volume,RSI
Ticker,SPICEJET.NS,SPICEJET.NS,SPICEJET.NS,SPICEJET.NS,SPICEJET.NS,
Date,,,,,,
2022-11-10,39.29999923706055,39.79999923706055,39.20000076293945,39.650001525878906,662011,
2022-11-11,39.04999923706055,39.650001525878906,38.849998474121094,39.5,1052965,0.0
2022-11-14,38.900001525878906,39.20000076293945,38.599998474121094,39.0,1442406,0.0
2022-11-15,38.70000076293945,39.20000076293945,37.25,38.0,1857880,0.0
2022-11-16,39.349998474121094,40.349998474121094,38.29999923706055,38.650001525878906,2588773,51.99997558586299
2022-11-17,38.70000076293945,39.54999923706055,38.54999923706055,39.54999923706055,867328,34.21051574872709
2022-11-18,38.599998474121094,39.150001525878906,38.400001525878906,39.150001525878906,678186,32.49994754781255
2022-11-21,38.349998474121094,38.70000076293945,38.20000076293945,38.54999923706055,859649,28.888836142368135
2022-11-22,38.25,38.599998474121094,37.95000076293945,38.5,1128811,27.65953993023146
2022-11-23,38.150001525878906,38.5,38.04999923706055,38.400001525878906,928426,26.530593179302173
2022-11-24,38.70000076293945,39.95000076293945,38.20000076293945,38.20000076293945,4413851,39.99999999999999
2022-11-25,38.79999923706055,39.20000076293945,38.45000076293945,38.79999923706055,1205354,41.935460053848914
2022-11-28,39.29999923706055,39.79999923706055,39.04999923706055,39.04999923706055,1283708,50.0
2022-11-29,39.04999923706055,39.75,39.0,39.5,1086089,46.753239032471576
2022-11-30,38.25,40.5,37.849998474121094,39.650001525878906,7911828,38.70966154128864
2022-12-01,38.599998474121094,38.849998474121094,38.349998474121094,38.849998474121094,1098667,45.263138451357676
2022-12-02,38.95000076293945,39.349998474121094,38.599998474121094,39.0,1961092,50.50504349916886
2022-12-05,39.75,40.0,39.0,39.20000076293945,3119393,59.459466890096
2022-12-06,42.0,43.25,39.5,39.70000076293945,15280030,68.53149502114891
2022-12-07,41.45000076293945,43.29999923706055,40.75,42.5,4519944,69.5035587631499
2022-12-08,40.54999923706055,42.20000076293945,40.25,41.849998474121094,2513178,62.42039547503704
2022-12-09,40.04999923706055,41.0,39.5,40.70000076293945,2284239,60.49383878890346
2022-12-12,40.5,40.70000076293945,39.5,40.04999923706055,2183625,63.31361427573093
2022-12-13,41.45000076293945,42.349998474121094,40.599998474121094,40.650001525878906,3789420,67.74193283753203
2022-12-14,40.75,41.75,40.5,41.5,1514791,60.8465559341547
